order_id,customer_id,product_id,gift_card_id,payment_method,quantity,order_timestamp,payment_timestamp,order_status,shipment_id
ORD-0428,01HQZS38X6AS3MVQ7D55XBCRWH,8772-xef-9597,NA,Debit Card,4,2024-02-10T00:00:00Z,2024-02-10T01:00:00Z,Processing,SHIP00251
ORD-0429,01HQZS3A6G0XVEQ9MV1A99A1PR,0640-ilw-8563,NA,PayPal,1,2024-02-12T00:00:00Z,2024-02-14T18:00:00Z,Processing,SHIP00702
ORD-0430,01HQZS38QVTXRTE5KZF8QXAVRH,9574-brk-9651,NA,Credit Card,4,2024-02-05T00:00:00Z,2024-02-07T08:00:00Z,Processing,SHIP00102
ORD-0431,01HQZS38NM1G3K5K605GW27GF5,5504-jsr-4763,NA,NA,3,2024-02-10T00:00:00Z,2024-02-11T19:00:00Z,Pending Payment,NA
ORD-0432,01HQZS3ADQEN81VBF6DPCQ4K19,8415-qhe-4590,d1eb1d42-1184-4a0b-87d9-e5eb9f4bdc73,Gift Card,1,2024-02-14T00:00:00Z,2024-02-15T08:00:00Z,Delivered,SHIP00956
ORD-0433,01HQZS3A7SBWQ5J00MDQBSQZVM,3980-wjg-3690,NA,Credit Card,2,2024-02-17T00:00:00Z,2024-02-18T12:00:00Z,Delivered,SHIP00749
ORD-0434,01HQZS3AA5B6Q0ZGTDH6M8HP1G,3417-zjy-8973,NA,PayPal,5,2024-02-12T00:00:00Z,2024-02-12T05:00:00Z,Processing,SHIP00812
ORD-0435,01HQZS3ACMRNXCXYEBVGYF4AH4,0213-xoa-6636,NA,PayPal,3,2024-02-17T00:00:00Z,2024-02-19T15:00:00Z,Processing,SHIP00902
ORD-0436,01HQZS39GX40794N4MMYEYRX99,4584-tdj-8833,NA,NA,2,2024-02-05T00:00:00Z,2024-02-05T14:00:00Z,Pending Payment,NA
ORD-0437,01HQZS3ADQEN81VBF6DPCQ4K19,5801-dny-6002,e7b2c155-93db-4adc-814c-1b24719ad38c,Gift Card,4,2024-02-10T00:00:00Z,2024-02-12T19:00:00Z,Out for Delivery,SHIP00961
ORD-0438,01HQZS38XFN9XMV488HRR2PRNZ,8063-iwl-2754,NA,Debit Card,3,2024-02-10T00:00:00Z,2024-02-10T19:00:00Z,Out for Delivery,SHIP00258
ORD-0439,01HQZS3ADKTGF34K6XJEKBJCAP,7416-fxi-4079,NA,Debit Card,4,2024-02-23T00:00:00Z,2024-02-25T04:00:00Z,Cancelled,NA
ORD-0440,01HQZS3A3P8MZAB8AHY26TV145,6886-vkq-9248,NA,PayPal,3,2024-02-09T00:00:00Z,2024-02-09T02:00:00Z,Shipped,SHIP00654
ORD-0441,01HQZS3ABSP39C924D3RJQ8X28,3047-avs-9648,8b840a13-0b4a-4449-9cec-51b4d509cc0b,Gift Card,1,2024-02-20T00:00:00Z,2024-02-22T05:00:00Z,Delivered,SHIP00868
ORD-0442,01HQZS38XHRJME10Q4N4DA3NF3,7013-smv-9960,a7cd9aec-0321-46d4-b76e-6717200c6198,Gift Card,4,2024-02-11T00:00:00Z,2024-02-12T17:00:00Z,Processing,SHIP00266
ORD-0443,01HQZS39R51SVV41TZN1PHCRB4,6122-rto-7326,NA,PayPal,2,2024-02-15T00:00:00Z,2024-02-17T16:00:00Z,Cancelled,NA
ORD-0444,01HQZS39D985AD55EZ746WF0QR,8535-oih-1501,NA,Credit Card,4,2024-02-19T00:00:00Z,2024-02-21T01:00:00Z,Out for Delivery,SHIP00389
ORD-0445,01HQZS38NM1G3K5K605GW27GF5,6435-vkg-5769,e9f3ef9a-aa17-409e-880c-6af4222f194b,Gift Card,1,2024-02-04T00:00:00Z,2024-02-05T06:00:00Z,Processing,SHIP00039
ORD-0446,01HQZS39C4CP9WYFXBCMDF1MFP,6915-bdh-7259,NA,Credit Card,4,2024-02-17T00:00:00Z,2024-02-17T20:00:00Z,Out for Delivery,SHIP00350
ORD-0447,01HQZS39GFTYRBKGJZNARZ00QY,3381-fsr-2733,NA,NA,4,2024-02-23T00:00:00Z,2024-02-25T21:00:00Z,Pending Payment,NA
ORD-0448,01HQZS3ADKTGF34K6XJEKBJCAP,1478-dkc-7267,NA,PayPal,3,2024-02-08T00:00:00Z,2024-02-10T19:00:00Z,Delivered,SHIP00939
ORD-0449,01HQZS39E90ZAJ60EZQZW2D4GT,0640-ilw-8563,ed32fcbf-effe-413e-b8dd-746ef8df4c87,Gift Card,1,2024-02-09T00:00:00Z,2024-02-11T20:00:00Z,Cancelled,NA
ORD-0450,01HQZS38QSSJ1MYD0C10WENNF5,0125-sqt-6811,NA,PayPal,2,2024-02-23T00:00:00Z,2024-02-23T18:00:00Z,Out for Delivery,SHIP00089
ORD-0451,01HQZS38X281N3C89KS61H3ZVS,6972-vrt-0892,NA,Debit Card,2,2024-02-19T00:00:00Z,2024-02-21T22:00:00Z,Processing,SHIP00232
ORD-0452,01HQZS39CYBC3S62XKZ2B3B5VZ,3381-fsr-2733,34766f37-60a7-47d6-8cfe-b27d86f324b6,Gift Card,5,2024-02-27T00:00:00Z,2024-02-29T17:00:00Z,Delivered,SHIP00366
ORD-0453,01HQZS3AF4X15137J7C9PECPT6,2815-ert-8256,NA,PayPal,4,2024-02-07T00:00:00Z,2024-02-09T02:00:00Z,Out for Delivery,SHIP00992
ORD-0454,01HQZS38X281N3C89KS61H3ZVS,9639-sot-9274,NA,PayPal,3,2024-02-21T00:00:00Z,2024-02-21T05:00:00Z,Processing,SHIP00240
ORD-0455,01HQZS38MSWSKPSJ47RTE0Z30C,2128-nbv-7952,NA,Credit Card,1,2024-02-21T00:00:00Z,2024-02-22T12:00:00Z,Cancelled,NA
ORD-0456,01HQZS3A8D921V4PC8R1SCNXXA,8716-cfp-4500,NA,PayPal,1,2024-02-20T00:00:00Z,2024-02-21T16:00:00Z,Cancelled,NA
ORD-0457,01HQZS39FG5QBNT1QE1GE1RWWP,9786-afp-1463,NA,Debit Card,5,2024-02-20T00:00:00Z,2024-02-21T22:00:00Z,Out for Delivery,SHIP00503
ORD-0458,01HQZS38VZCZNV804KD1PSRH1C,6809-rbv-8821,8df527c3-8109-49da-ba7a-3e49b69f32ae,Gift Card,1,2024-02-06T00:00:00Z,2024-02-07T17:00:00Z,Delivered,SHIP00199
ORD-0459,01HQZS38WG8S1THR49J3J5XZ8S,6331-fmm-8857,NA,Debit Card,4,2024-02-26T00:00:00Z,2024-02-27T03:00:00Z,Cancelled,NA
ORD-0460,01HQZS39D0XW2VA2B455P9HEE0,9639-sot-9274,NA,Credit Card,2,2024-02-18T00:00:00Z,2024-02-19T01:00:00Z,Out for Delivery,SHIP00378
ORD-0461,01HQZS39E4SQTDS3T424YTX44F,6895-qwg-9407,NA,PayPal,3,2024-02-08T00:00:00Z,2024-02-09T07:00:00Z,Cancelled,NA
ORD-0462,01HQZS39MCNFGHS7MC9GTZ4HB9,6331-fmm-8857,NA,PayPal,4,2024-02-12T00:00:00Z,2024-02-12T14:00:00Z,Shipped,SHIP00582
ORD-0463,01HQZS39NTPRK044E5R6BW75E7,4919-dit-2935,NA,NA,4,2024-02-10T00:00:00Z,2024-02-12T15:00:00Z,Pending Payment,NA
ORD-0464,01HQZS39CVXQAP4MFM5J52YAC2,5747-sbn-8882,NA,NA,1,2024-02-06T00:00:00Z,2024-02-06T03:00:00Z,Pending Payment,NA
ORD-0465,01HQZS39E0N08BW659PGS5N72C,5747-sbn-8882,NA,Debit Card,2,2024-02-21T00:00:00Z,2024-02-23T22:00:00Z,Processing,SHIP00448
ORD-0466,01HQZS39FXV177F4YW21JWZWXR,9377-uoq-1066,NA,Debit Card,4,2024-02-28T00:00:00Z,2024-02-28T05:00:00Z,Delivered,SHIP00527
ORD-0467,01HQZS39E4SQTDS3T424YTX44F,9643-ejb-9562,NA,Debit Card,2,2024-02-27T00:00:00Z,2024-02-27T14:00:00Z,Cancelled,NA
ORD-0468,01HQZS3A8D921V4PC8R1SCNXXA,5004-ezb-9817,NA,Credit Card,5,2024-02-06T00:00:00Z,2024-02-07T01:00:00Z,Shipped,SHIP00778
ORD-0469,01HQZS38S6V458Z042MDVYJ59D,2825-roz-9932,05545f17-c0f1-40d4-a9e5-1bc91f83adf7,Gift Card,3,2024-02-13T00:00:00Z,2024-02-14T11:00:00Z,Shipped,SHIP00147
ORD-0470,01HQZS38T570T4KMRA5WS6Y6AY,4127-qla-0411,NA,PayPal,3,2024-02-21T00:00:00Z,2024-02-21T19:00:00Z,Out for Delivery,SHIP00174
ORD-0471,01HQZS3A60MK2C9GJEBKJ1T82V,9967-vwx-1684,NA,Credit Card,2,2024-02-08T00:00:00Z,2024-02-09T01:00:00Z,Delivered,SHIP00694
ORD-0472,01HQZS38YBSDA3RJ0RT9AT3AA7,9609-hxq-6299,NA,Credit Card,4,2024-02-17T00:00:00Z,2024-02-17T23:00:00Z,Shipped,SHIP00291
ORD-0473,01HQZS39CVXQAP4MFM5J52YAC2,8063-iwl-2754,NA,Credit Card,2,2024-02-26T00:00:00Z,2024-02-27T06:00:00Z,Processing,SHIP00362
ORD-0474,01HQZS39E90ZAJ60EZQZW2D4GT,6915-bdh-7259,NA,Credit Card,2,2024-02-08T00:00:00Z,2024-02-09T01:00:00Z,Shipped,SHIP00471
ORD-0475,01HQZS39MCNFGHS7MC9GTZ4HB9,0981-nix-4408,NA,Credit Card,1,2024-02-27T00:00:00Z,2024-02-29T22:00:00Z,Delivered,SHIP00574
ORD-0476,01HQZS39NK41F0T57H37MHK116,6972-vrt-0892,NA,Debit Card,5,2024-02-12T00:00:00Z,2024-02-12T23:00:00Z,Out for Delivery,SHIP00594
ORD-0477,01HQZS3A96Y59XMJJ46835PC5K,9377-uoq-1066,NA,PayPal,3,2024-02-12T00:00:00Z,2024-02-12T07:00:00Z,Out for Delivery,SHIP00788
ORD-0478,01HQZS38QJBCBRXYQCFV4SN48Q,5813-uxb-8888,NA,NA,5,2024-02-24T00:00:00Z,2024-02-24T09:00:00Z,Pending Payment,NA
ORD-0479,01HQZS38QVTXRTE5KZF8QXAVRH,2583-nlk-0805,NA,Credit Card,4,2024-02-28T00:00:00Z,2024-02-29T09:00:00Z,Delivered,SHIP00105
ORD-0480,01HQZS39DMN8WYAP4086FZGP7A,0213-xoa-6636,d3336baa-cb2a-4ff4-97e5-9596573cbb0e,Gift Card,3,2024-02-16T00:00:00Z,2024-02-18T04:00:00Z,Delivered,SHIP00426
ORD-0481,01HQZS38XY89ACWNM9CFSDD5YJ,5116-vjq-2956,NA,NA,1,2024-02-16T00:00:00Z,2024-02-16T03:00:00Z,Pending Payment,NA
ORD-0482,01HQZS39N71RXPCMSHSNRACWMS,8396-fjt-9291,NA,NA,2,2024-02-23T00:00:00Z,2024-02-24T16:00:00Z,Pending Payment,NA
ORD-0483,01HQZS3A6YSS03C1PYDB0JNFBA,6886-vkq-9248,NA,NA,3,2024-02-01T00:00:00Z,2024-02-03T02:00:00Z,Pending Payment,NA
ORD-0484,01HQZS39GFTYRBKGJZNARZ00QY,6122-rto-7326,NA,NA,4,2024-02-23T00:00:00Z,2024-02-25T18:00:00Z,Pending Payment,NA
ORD-0485,01HQZS39N71RXPCMSHSNRACWMS,1621-tzo-6773,NA,Credit Card,2,2024-02-14T00:00:00Z,2024-02-15T12:00:00Z,Delivered,SHIP00591
ORD-0486,01HQZS38ZHFH694QJXSH7VGGY7,3835-may-3630,NA,NA,2,2024-02-16T00:00:00Z,2024-02-18T06:00:00Z,Pending Payment,NA
ORD-0487,01HQZS39JTXWR305VZ8JZX342W,9609-hxq-6299,NA,NA,3,2024-02-10T00:00:00Z,2024-02-11T00:00:00Z,Pending Payment,NA
ORD-0488,01HQZS39CYBC3S62XKZ2B3B5VZ,7822-ldb-4335,NA,Credit Card,2,2024-02-29T00:00:00Z,2024-03-02T11:00:00Z,Shipped,SHIP00368
ORD-0489,01HQZS3AAV5SECZ0ENAEW3B6M2,7416-fxi-4079,NA,NA,3,2024-02-15T00:00:00Z,2024-02-16T23:00:00Z,Pending Payment,NA
ORD-0490,01HQZS39NTPRK044E5R6BW75E7,7416-fxi-4079,a69c05ed-0218-46fe-9928-901ac2665653,Gift Card,2,2024-02-24T00:00:00Z,2024-02-25T21:00:00Z,Shipped,SHIP00598
ORD-0491,01HQZS39E0N08BW659PGS5N72C,7822-ldb-4335,NA,PayPal,5,2024-02-27T00:00:00Z,2024-02-28T01:00:00Z,Out for Delivery,SHIP00451
ORD-0492,01HQZS3A8B99WSFARKSXWB5XR4,1977-jsl-6327,NA,Credit Card,3,2024-02-07T00:00:00Z,2024-02-08T10:00:00Z,Delivered,SHIP00765
ORD-0493,01HQZS3A5AB1WWWYK9Q2KPHERF,5546-xzt-7707,NA,Credit Card,4,2024-02-03T00:00:00Z,2024-02-03T05:00:00Z,Processing,SHIP00669
ORD-0494,01HQZS38SYW9JTKG2X31JWW224,8063-iwl-2754,67eb366d-2151-4f07-8e73-8b04a8ab931d,Gift Card,2,2024-02-04T00:00:00Z,2024-02-04T06:00:00Z,Processing,SHIP00163
ORD-0495,01HQZS38ME4HZH8JQN977RFTE8,5004-ezb-9817,NA,PayPal,5,2024-02-15T00:00:00Z,2024-02-17T15:00:00Z,Processing,SHIP00016
ORD-0496,01HQZS3A60MK2C9GJEBKJ1T82V,3182-bjo-1551,NA,Debit Card,5,2024-02-13T00:00:00Z,2024-02-14T23:00:00Z,Cancelled,NA
ORD-0497,01HQZS3A72WHNQVT800NKTXQ6S,9468-tdt-5532,NA,Debit Card,3,2024-02-14T00:00:00Z,2024-02-15T14:00:00Z,Out for Delivery,SHIP00727
ORD-0498,01HQZS38VP866REFGWD7JVN2RY,7725-oen-4925,NA,Debit Card,5,2024-02-19T00:00:00Z,2024-02-20T15:00:00Z,Delivered,SHIP00193
ORD-0499,01HQZS39JTXWR305VZ8JZX342W,3980-wjg-3690,NA,PayPal,5,2024-02-14T00:00:00Z,2024-02-16T16:00:00Z,Processing,SHIP00557
ORD-0500,01HQZS3A5R7JWXW3Y842KDXXS1,9639-sot-9274,NA,PayPal,2,2024-02-01T00:00:00Z,2024-02-01T10:00:00Z,Shipped,SHIP00678
ORD-0501,01HQZS3AB446YGT89H89T4ZW63,2658-nib-8410,NA,NA,5,2024-02-06T00:00:00Z,2024-02-07T20:00:00Z,Pending Payment,NA
ORD-0502,01HQZS3A60MK2C9GJEBKJ1T82V,3700-yod-2141,NA,PayPal,5,2024-02-17T00:00:00Z,2024-02-19T23:00:00Z,Processing,SHIP00683
ORD-0503,01HQZS39M5YDD6XFANZ1ETWMT8,2627-kdl-2059,NA,Debit Card,1,2024-02-24T00:00:00Z,2024-02-26T19:00:00Z,Delivered,SHIP00567
ORD-0504,01HQZS3A6YSS03C1PYDB0JNFBA,4127-qla-0411,NA,PayPal,1,2024-02-03T00:00:00Z,2024-02-04T19:00:00Z,Cancelled,NA
ORD-0505,01HQZS39CVXQAP4MFM5J52YAC2,4895-nnr-6380,NA,Credit Card,3,2024-02-03T00:00:00Z,2024-02-05T03:00:00Z,Cancelled,NA
ORD-0506,01HQZS3A98YQAJT8W2FG6CQXH2,2627-kdl-2059,NA,Credit Card,2,2024-02-01T00:00:00Z,2024-02-01T22:00:00Z,Shipped,SHIP00794
ORD-0507,01HQZS39GFTYRBKGJZNARZ00QY,8415-qhe-4590,NA,Debit Card,1,2024-02-17T00:00:00Z,2024-02-19T09:00:00Z,Out for Delivery,SHIP00531
ORD-0508,01HQZS38NM1G3K5K605GW27GF5,9786-afp-1463,NA,Debit Card,1,2024-02-18T00:00:00Z,2024-02-19T07:00:00Z,Shipped,SHIP00043
ORD-0509,01HQZS39D985AD55EZ746WF0QR,3381-fsr-2733,NA,NA,4,2024-02-09T00:00:00Z,2024-02-09T11:00:00Z,Pending Payment,NA
ORD-0510,01HQZS38NM1G3K5K605GW27GF5,6933-gij-4050,NA,Debit Card,4,2024-02-14T00:00:00Z,2024-02-15T03:00:00Z,Shipped,SHIP00046
ORD-0511,01HQZS38XHRJME10Q4N4DA3NF3,0640-ilw-8563,NA,Debit Card,4,2024-02-15T00:00:00Z,2024-02-15T03:00:00Z,Out for Delivery,SHIP00263
ORD-0512,01HQZS38Z5N9EWH13VYQJ8BK9X,5907-img-0199,NA,NA,1,2024-02-16T00:00:00Z,2024-02-17T18:00:00Z,Pending Payment,NA
ORD-0513,01HQZS39EB5YNBV1PD9967KY2A,9468-tdt-5532,NA,NA,2,2024-02-13T00:00:00Z,2024-02-13T14:00:00Z,Pending Payment,NA
ORD-0514,01HQZS3AEAY0505E0S36TJ2FXV,9574-brk-9651,NA,Credit Card,2,2024-02-25T00:00:00Z,2024-02-27T01:00:00Z,Cancelled,NA
ORD-0515,01HQZS3ACT7VQEQ9TRK3S38NSD,3047-avs-9648,NA,PayPal,2,2024-02-17T00:00:00Z,2024-02-17T13:00:00Z,Delivered,SHIP00910
ORD-0516,01HQZS3AAV5SECZ0ENAEW3B6M2,2658-nib-8410,47ae5716-1f41-475a-acb7-00037f2a7bab,Gift Card,5,2024-02-09T00:00:00Z,2024-02-09T15:00:00Z,Cancelled,NA
ORD-0517,01HQZS39NY3AEA9AYBZQBE1JXV,3506-ltd-9892,NA,Credit Card,5,2024-02-09T00:00:00Z,2024-02-11T19:00:00Z,Cancelled,NA
ORD-0518,01HQZS3A4PFHZCJBQ5JEN1Q9Y6,8716-cfp-4500,NA,PayPal,3,2024-02-08T00:00:00Z,2024-02-09T06:00:00Z,Processing,SHIP00658
ORD-0519,01HQZS3A72WHNQVT800NKTXQ6S,5560-fhk-6807,NA,PayPal,2,2024-02-08T00:00:00Z,2024-02-08T19:00:00Z,Out for Delivery,SHIP00737
ORD-0520,01HQZS39E4SQTDS3T424YTX44F,0035-nrm-7502,NA,PayPal,4,2024-02-16T00:00:00Z,2024-02-17T19:00:00Z,Processing,SHIP00454
ORD-0521,01HQZS38VHYD24F1VP0CYKGBND,8612-swk-4072,NA,Debit Card,4,2024-02-19T00:00:00Z,2024-02-21T23:00:00Z,Shipped,SHIP00187
ORD-0522,01HQZS38ME4HZH8JQN977RFTE8,8994-zxo-6452,2f6ac8dd-f160-4899-a540-111ec7e1f9db,Gift Card,4,2024-02-12T00:00:00Z,2024-02-13T03:00:00Z,Cancelled,NA
ORD-0523,01HQZS39NK41F0T57H37MHK116,7030-cqe-7798,NA,Debit Card,3,2024-02-18T00:00:00Z,2024-02-19T10:00:00Z,Processing,SHIP00593
ORD-0524,01HQZS39NTPRK044E5R6BW75E7,1977-jsl-6327,NA,NA,1,2024-02-18T00:00:00Z,2024-02-19T07:00:00Z,Pending Payment,NA
ORD-0525,01HQZS39NK41F0T57H37MHK116,4127-qla-0411,NA,NA,5,2024-02-18T00:00:00Z,2024-02-18T16:00:00Z,Pending Payment,NA
ORD-0526,01HQZS38QSSJ1MYD0C10WENNF5,1331-rzp-6435,NA,Debit Card,4,2024-02-22T00:00:00Z,2024-02-23T12:00:00Z,Cancelled,NA
ORD-0527,01HQZS39M5YDD6XFANZ1ETWMT8,4127-qla-0411,NA,NA,3,2024-02-15T00:00:00Z,2024-02-15T12:00:00Z,Pending Payment,NA
ORD-0528,01HQZS39EB5YNBV1PD9967KY2A,2969-cmd-8655,NA,PayPal,2,2024-02-25T00:00:00Z,2024-02-25T07:00:00Z,Shipped,SHIP00473
ORD-0529,01HQZS38PMDVKB1S9SK6ZAJ6GG,7822-ldb-4335,NA,PayPal,1,2024-02-12T00:00:00Z,2024-02-13T00:00:00Z,Delivered,SHIP00056
ORD-0530,01HQZS39N71RXPCMSHSNRACWMS,3700-yod-2141,NA,Credit Card,3,2024-02-11T00:00:00Z,2024-02-13T17:00:00Z,Processing,SHIP00583
ORD-0531,01HQZS39CYBC3S62XKZ2B3B5VZ,2627-kdl-2059,NA,NA,5,2024-02-01T00:00:00Z,2024-02-01T22:00:00Z,Pending Payment,NA
ORD-0532,01HQZS39C4CP9WYFXBCMDF1MFP,1621-tzo-6773,NA,NA,4,2024-02-08T00:00:00Z,2024-02-10T16:00:00Z,Pending Payment,NA
ORD-0533,01HQZS38WEDQXH6AW7MBAW6TFZ,4895-nnr-6380,NA,Debit Card,1,2024-02-26T00:00:00Z,2024-02-28T22:00:00Z,Cancelled,NA
ORD-0534,01HQZS38ZHFH694QJXSH7VGGY7,7197-oxg-8083,NA,Debit Card,5,2024-02-18T00:00:00Z,2024-02-19T21:00:00Z,Processing,SHIP00322
ORD-0535,01HQZS3ABSP39C924D3RJQ8X28,3506-ltd-9892,NA,PayPal,1,2024-02-03T00:00:00Z,2024-02-04T01:00:00Z,Cancelled,NA
ORD-0536,01HQZS38MSWSKPSJ47RTE0Z30C,9825-oll-3303,NA,Credit Card,5,2024-02-17T00:00:00Z,2024-02-17T13:00:00Z,Delivered,SHIP00021
ORD-0537,01HQZS39FXV177F4YW21JWZWXR,5907-img-0199,NA,PayPal,5,2024-02-07T00:00:00Z,2024-02-09T22:00:00Z,Cancelled,NA
ORD-0538,01HQZS38XQRJRSHMAGT8ZB6JWR,1331-rzp-6435,NA,Credit Card,3,2024-02-15T00:00:00Z,2024-02-16T20:00:00Z,Processing,SHIP00276
ORD-0539,01HQZS39KHBQ4BPNM9MS85W6VA,5813-uxb-8888,c27ed6b7-c7c8-4061-a031-16cdb4e63077,Gift Card,4,2024-02-21T00:00:00Z,2024-02-21T12:00:00Z,Cancelled,NA
ORD-0540,01HQZS3AB446YGT89H89T4ZW63,9825-oll-3303,NA,Debit Card,4,2024-02-26T00:00:00Z,2024-02-26T02:00:00Z,Out for Delivery,SHIP00851
ORD-0541,01HQZS3A72WHNQVT800NKTXQ6S,4679-svc-8606,NA,PayPal,5,2024-02-13T00:00:00Z,2024-02-15T03:00:00Z,Processing,SHIP00730
ORD-0542,01HQZS3AE36SXDAYSFRWCC3EDH,0640-ilw-8563,NA,PayPal,1,2024-02-21T00:00:00Z,2024-02-22T15:00:00Z,Out for Delivery,SHIP00967
ORD-0543,01HQZS39GX40794N4MMYEYRX99,6895-qwg-9407,NA,Credit Card,4,2024-02-07T00:00:00Z,2024-02-08T07:00:00Z,Cancelled,NA
ORD-0544,01HQZS39F451Z7XKPKDSFVC9XS,0640-ilw-8563,NA,Credit Card,5,2024-02-09T00:00:00Z,2024-02-11T06:00:00Z,Cancelled,NA
ORD-0545,01HQZS39EGQ1606P9RMN3PXQ0P,7416-fxi-4079,NA,Debit Card,1,2024-02-21T00:00:00Z,2024-02-23T05:00:00Z,Out for Delivery,SHIP00482
ORD-0546,01HQZS39E90ZAJ60EZQZW2D4GT,8063-iwl-2754,NA,Debit Card,2,2024-02-18T00:00:00Z,2024-02-18T10:00:00Z,Processing,SHIP00470
ORD-0547,01HQZS38MN48X875MM6MARW11P,4127-qla-0411,8c726344-6950-49b4-af91-305135acfb2d,Gift Card,5,2024-02-25T00:00:00Z,2024-02-25T07:00:00Z,Out for Delivery,SHIP00017
ORD-0548,01HQZS38ZDNERDCMWBHE93T6HW,4805-cpu-8275,NA,Credit Card,3,2024-02-24T00:00:00Z,2024-02-24T05:00:00Z,Cancelled,NA
ORD-0549,01HQZS3ADKTGF34K6XJEKBJCAP,7725-oen-4925,NA,NA,5,2024-02-26T00:00:00Z,2024-02-26T09:00:00Z,Pending Payment,NA
ORD-0550,01HQZS38ZHFH694QJXSH7VGGY7,9377-uoq-1066,NA,Debit Card,5,2024-02-11T00:00:00Z,2024-02-13T04:00:00Z,Cancelled,NA
ORD-0551,01HQZS39P3DARVE8A1P2VZVPG7,6435-vkg-5769,NA,PayPal,4,2024-02-16T00:00:00Z,2024-02-17T19:00:00Z,Shipped,SHIP00628
ORD-0552,01HQZS39NWNM280ZX4PTT0SFT4,6331-fmm-8857,NA,Credit Card,5,2024-02-26T00:00:00Z,2024-02-28T19:00:00Z,Processing,SHIP00620
ORD-0553,01HQZS39D985AD55EZ746WF0QR,6915-bdh-7259,NA,Debit Card,2,2024-02-01T00:00:00Z,2024-02-01T17:00:00Z,Shipped,SHIP00392
ORD-0554,01HQZS39KHBQ4BPNM9MS85W6VA,6972-vrt-0892,NA,NA,3,2024-02-26T00:00:00Z,2024-02-26T09:00:00Z,Pending Payment,NA
ORD-0555,01HQZS38VHYD24F1VP0CYKGBND,5560-fhk-6807,NA,Debit Card,1,2024-02-11T00:00:00Z,2024-02-11T13:00:00Z,Delivered,SHIP00186
ORD-0556,01HQZS3A8B99WSFARKSXWB5XR4,5801-dny-6002,NA,PayPal,5,2024-02-04T00:00:00Z,2024-02-05T02:00:00Z,Delivered,SHIP00764
ORD-0557,01HQZS38X281N3C89KS61H3ZVS,9468-tdt-5532,NA,NA,1,2024-02-12T00:00:00Z,2024-02-13T17:00:00Z,Pending Payment,NA
ORD-0558,01HQZS3A5R7JWXW3Y842KDXXS1,2130-djy-0035,01d9e612-f729-43ac-916a-3cb15ed37000,Gift Card,1,2024-02-07T00:00:00Z,2024-02-09T21:00:00Z,Processing,SHIP00682
ORD-0559,01HQZS39D985AD55EZ746WF0QR,6809-rbv-8821,NA,Debit Card,3,2024-02-12T00:00:00Z,2024-02-12T11:00:00Z,Delivered,SHIP00393
ORD-0560,01HQZS39N71RXPCMSHSNRACWMS,9415-ujd-3311,NA,Credit Card,5,2024-02-06T00:00:00Z,2024-02-08T19:00:00Z,Shipped,SHIP00585
ORD-0561,01HQZS3AEAY0505E0S36TJ2FXV,3172-mkh-5592,NA,NA,1,2024-02-20T00:00:00Z,2024-02-22T22:00:00Z,Pending Payment,NA
ORD-0562,01HQZS3ADNG53G44V6EN783QQD,1621-tzo-6773,47ae5716-1f41-475a-acb7-00037f2a7bab,Gift Card,3,2024-02-04T00:00:00Z,2024-02-05T19:00:00Z,Cancelled,NA
ORD-0563,01HQZS38VZCZNV804KD1PSRH1C,3417-zjy-8973,NA,Debit Card,4,2024-02-01T00:00:00Z,2024-02-02T07:00:00Z,Cancelled,NA
ORD-0564,01HQZS3A96Y59XMJJ46835PC5K,2128-nbv-7952,NA,Credit Card,2,2024-02-06T00:00:00Z,2024-02-06T18:00:00Z,Processing,SHIP00787
ORD-0565,01HQZS3AB1SQJB3H733WD5FQ67,2901-cyy-6826,NA,Credit Card,3,2024-02-21T00:00:00Z,2024-02-23T02:00:00Z,Out for Delivery,SHIP00845
ORD-0566,01HQZS3ADAR9Z4QW94SJCE7WGJ,8612-swk-4072,432d9bfc-e84e-47eb-b9bd-0a64878ec58a,Gift Card,5,2024-02-01T00:00:00Z,2024-02-02T16:00:00Z,Delivered,SHIP00931
ORD-0567,01HQZS39GX40794N4MMYEYRX99,9415-ujd-3311,NA,NA,4,2024-02-24T00:00:00Z,2024-02-25T05:00:00Z,Pending Payment,NA
ORD-0568,01HQZS38ZDNERDCMWBHE93T6HW,2746-qzu-7414,NA,Debit Card,4,2024-02-24T00:00:00Z,2024-02-24T11:00:00Z,Processing,SHIP00318
ORD-0569,01HQZS39NWNM280ZX4PTT0SFT4,0239-sss-2251,NA,Credit Card,2,2024-02-05T00:00:00Z,2024-02-05T07:00:00Z,Shipped,SHIP00617
ORD-0570,01HQZS39FS52NS4NXF080CAZE9,6435-vkg-5769,NA,Debit Card,5,2024-02-01T00:00:00Z,2024-02-01T18:00:00Z,Out for Delivery,SHIP00511
ORD-0571,01HQZS38YBSDA3RJ0RT9AT3AA7,5504-jsr-4763,NA,NA,1,2024-02-13T00:00:00Z,2024-02-14T11:00:00Z,Pending Payment,NA
ORD-0572,01HQZS39E0N08BW659PGS5N72C,3381-fsr-2733,NA,PayPal,5,2024-02-04T00:00:00Z,2024-02-06T10:00:00Z,Shipped,SHIP00447
ORD-0573,01HQZS3A60MK2C9GJEBKJ1T82V,7030-cqe-7798,2c046d7d-55a4-42df-af7b-fa8338500b0a,Gift Card,3,2024-02-07T00:00:00Z,2024-02-08T00:00:00Z,Out for Delivery,SHIP00686
